C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\sondata\DARTWARS_TestChip_res2_w2_l320_param.son DE_EMBEDDED Lk=8.5 l=320.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res2_w2_l320_param
2.695,-0.000112803
2.7,-0.000113173
2.705,-0.000113544
2.71,-0.000113914
2.715,-0.000114286
2.72,-0.000114657
2.725,-0.000115029
2.73,-0.000115401
2.735,-0.000115774
2.74,-0.000116147
2.745,-0.00011652
2.75,-0.000116894
2.755,-0.000117268
2.76,-0.000117642
2.765,-0.000118017
2.77,-0.000118392
2.775,-0.000118767
2.78,-0.000119143
2.785,-0.000119519
2.79,-0.000119895
2.795,-0.000120271
2.8,-0.000120648
2.805,-0.000121025
2.81,-0.000121403
2.815,-0.000121781
2.82,-0.000122159
2.825,-0.000122538
2.83,-0.000122916
2.835,-0.000123296
2.84,-0.000123675
2.845,-0.000124055
2.85,-0.000124435
2.855,-0.000124815
2.86,-0.000125196
2.865,-0.000125577
2.87,-0.000125958
2.875,-0.00012634
2.88,-0.000126721
2.885,-0.000127104
2.89,-0.000127486
2.895,-0.000127869
2.9,-0.000128252
2.905,-0.000128635
2.91,-0.000129019
2.915,-0.000129403
2.92,-0.000129787
2.925,-0.000130171
2.93,-0.000130556
2.935,-0.000130941
2.94,-0.000131327
2.945,-0.000131712
2.95,-0.000132098
2.955,-0.000132484
2.96,-0.000132871
2.965,-0.000133257
2.97,-0.000133644
2.975,-0.000134032
2.98,-0.000134419
2.985,-0.000134807
2.99,-0.000135195
2.995,-0.000135583
3,-0.000135972
3.005,-0.000136361
3.01,-0.00013675
3.015,-0.000137139
3.02,-0.000137529
3.025,-0.000137919
3.03,-0.000138309
3.035,-0.000138699
3.04,-0.00013909
3.045,-0.000139481
3.05,-0.000139872
3.055,-0.000140263
3.06,-0.000140655
3.065,-0.000141047
3.07,-0.000141439
3.075,-0.000141831
3.08,-0.000142223
3.085,-0.000142616
3.09,-0.000143009
3.095,-0.000143403
3.1,-0.000143796
3.105,-0.00014419
3.11,-0.000144584
3.115,-0.000144978
3.12,-0.000145372
3.125,-0.000145767
3.13,-0.000146162
3.135,-0.000146557
3.14,-0.000146952
3.145,-0.000147347
3.15,-0.000147743
3.155,-0.000148139
3.16,-0.000148535
3.165,-0.000148931
3.17,-0.000149328
3.175,-0.000149724
3.18,-0.000150121
3.185,-0.000150518
3.19,-0.000150916
3.195,-0.000151313
3.2,-0.000151711
3.205,-0.000152109
3.21,-0.000152507
3.215,-0.000152905
3.22,-0.000153304
3.225,-0.000153702
3.23,-0.000154101
3.235,-0.0001545
3.24,-0.000154899
3.245,-0.000155299
3.25,-0.000155698
3.255,-0.000156098
3.26,-0.000156498
3.265,-0.000156898
3.27,-0.000157298
3.275,-0.000157699
3.28,-0.000158099
3.285,-0.0001585
3.29,-0.000158901
3.295,-0.000159302
3.3,-0.000159703
3.305,-0.000160105
3.31,-0.000160506
3.315,-0.000160908
3.32,-0.00016131
3.325,-0.000161712
3.33,-0.000162114
3.335,-0.000162516
3.34,-0.000162919
3.345,-0.000163321
3.35,-0.000163724
3.355,-0.000164127
3.36,-0.00016453
3.365,-0.000164933
3.37,-0.000165336
3.375,-0.00016574
3.38,-0.000166143
3.385,-0.000166547
3.39,-0.000166951
3.395,-0.000167355
3.4,-0.000167759
3.405,-0.000168163
3.41,-0.000168567
3.415,-0.000168972
3.42,-0.000169376
3.425,-0.000169781
3.43,-0.000170186
3.435,-0.00017059
3.44,-0.000170995
3.445,-0.000171401
3.45,-0.000171806
3.455,-0.000172211
3.46,-0.000172616
3.465,-0.000173022
3.47,-0.000173427
3.475,-0.000173833
3.48,-0.000174239
3.485,-0.000174645
3.49,-0.000175051
3.495,-0.000175457
3.5,-0.000175863
3.505,-0.000176269
3.51,-0.000176675
3.515,-0.000177082
3.52,-0.000177488
3.525,-0.000177895
3.53,-0.000178301
3.535,-0.000178708
3.54,-0.000179115
3.545,-0.000179522
3.55,-0.000179928
3.555,-0.000180335
3.56,-0.000180742
3.565,-0.000181149
3.57,-0.000181557
3.575,-0.000181964
3.58,-0.000182371
3.585,-0.000182778
3.59,-0.000183186
3.595,-0.000183593
3.6,-0.000184
3.605,-0.000184408
3.61,-0.000184815
3.615,-0.000185223
3.62,-0.000185631
3.625,-0.000186038
3.63,-0.000186446
3.635,-0.000186854
3.64,-0.000187261
3.645,-0.000187669
3.65,-0.000188077
3.655,-0.000188485
3.66,-0.000188893
3.665,-0.000189301
3.67,-0.000189708
3.675,-0.000190116
3.68,-0.000190524
3.685,-0.000190932
3.69,-0.00019134
3.695,-0.000191748
3.7,-0.000192156
3.705,-0.000192564
3.71,-0.000192972
3.715,-0.00019338
3.72,-0.000193788
3.725,-0.000194196
3.73,-0.000194604
3.735,-0.000195012
3.74,-0.00019542
3.745,-0.000195828
3.75,-0.000196236
3.755,-0.000196644
3.76,-0.000197052
3.765,-0.000197459
3.77,-0.000197867
3.775,-0.000198275
3.78,-0.000198683
3.785,-0.000199091
3.79,-0.000199499
3.795,-0.000199906
3.8,-0.000200314
3.805,-0.000200722
3.81,-0.000201129
3.815,-0.000201537
3.82,-0.000201944
3.825,-0.000202352
3.83,-0.000202759
3.835,-0.000203167
3.84,-0.000203574
3.845,-0.000203982
3.85,-0.000204389
3.855,-0.000204796
3.86,-0.000205203
3.865,-0.00020561
3.87,-0.000206017
3.875,-0.000206424
3.88,-0.000206831
3.885,-0.000207238
3.89,-0.000207645
3.895,-0.000208051
3.9,-0.000208458
3.905,-0.000208865
3.91,-0.000209271
3.915,-0.000209677
3.92,-0.000210084
3.925,-0.00021049
3.93,-0.000210896
3.935,-0.000211302
3.94,-0.000211708
3.945,-0.000212114
3.95,-0.00021252
3.955,-0.000212925
3.96,-0.000213331
3.965,-0.000213736
3.97,-0.000214142
3.975,-0.000214547
3.98,-0.000214952
3.985,-0.000215357
3.99,-0.000215762
3.995,-0.000216167
4,-0.000216572
4.005,-0.000216976
4.01,-0.000217381
4.015,-0.000217785
4.02,-0.000218189
4.025,-0.000218594
4.03,-0.000218998
4.035,-0.000219401
4.04,-0.000219805
4.045,-0.000220209
4.05,-0.000220612
4.055,-0.000221015
4.06,-0.000221419
4.065,-0.000221822
4.07,-0.000222224
4.075,-0.000222627
4.08,-0.00022303
4.085,-0.000223432
4.09,-0.000223835
4.095,-0.000224237
4.1,-0.000224639
4.105,-0.00022504
4.11,-0.000225442
4.115,-0.000225844
4.12,-0.000226245
4.125,-0.000226646
4.13,-0.000227047
4.135,-0.000227448
4.14,-0.000227849
4.145,-0.000228249
4.15,-0.000228649
4.155,-0.000229049
4.16,-0.000229449
4.165,-0.000229849
4.17,-0.000230249
4.175,-0.000230648
4.18,-0.000231047
4.185,-0.000231446
4.19,-0.000231845
4.195,-0.000232243
4.2,-0.000232642
4.205,-0.00023304
4.21,-0.000233438
4.215,-0.000233836
4.22,-0.000234233
4.225,-0.000234631
4.23,-0.000235028
4.235,-0.000235425
4.24,-0.000235822
4.245,-0.000236218
4.25,-0.000236614
4.255,-0.00023701
4.26,-0.000237406
4.265,-0.000237802
4.27,-0.000238197
4.275,-0.000238592
4.28,-0.000238987
4.285,-0.000239382
4.29,-0.000239776
4.295,-0.00024017
4.3,-0.000240564
4.305,-0.000240958
4.31,-0.000241352
4.315,-0.000241745
4.32,-0.000242138
4.325,-0.00024253
4.33,-0.000242923
4.335,-0.000243315
4.34,-0.000243707
4.345,-0.000244099
4.35,-0.00024449
4.355,-0.000244881
4.36,-0.000245272
4.365,-0.000245663
4.37,-0.000246053
4.375,-0.000246443
4.38,-0.000246833
4.385,-0.000247222
4.39,-0.000247612
4.395,-0.000248001
4.4,-0.000248389
4.405,-0.000248778
4.41,-0.000249166
4.415,-0.000249553
4.42,-0.000249941
4.425,-0.000250328
4.43,-0.000250715
4.435,-0.000251102
4.44,-0.000251488
4.445,-0.000251874
4.45,-0.000252259
4.455,-0.000252645
4.46,-0.00025303
4.465,-0.000253415
4.47,-0.000253799
4.475,-0.000254183
4.48,-0.000254567
4.485,-0.00025495
4.49,-0.000255334
4.495,-0.000255716
4.5,-0.000256099
4.505,-0.000256481
4.51,-0.000256863
4.515,-0.000257244
4.52,-0.000257625
4.525,-0.000258006
4.53,-0.000258387
4.535,-0.000258767
4.54,-0.000259147
4.545,-0.000259526
4.55,-0.000259905
4.555,-0.000260284
4.56,-0.000260662
4.565,-0.00026104
4.57,-0.000261418
4.575,-0.000261795
4.58,-0.000262172
4.585,-0.000262549
4.59,-0.000262925
4.595,-0.000263301
4.6,-0.000263676
4.605,-0.000264051
4.61,-0.000264426
4.615,-0.0002648
4.62,-0.000265174
4.625,-0.000265547
4.63,-0.000265921
4.635,-0.000266293
4.64,-0.000266666
4.645,-0.000267038
4.65,-0.000267409
4.655,-0.00026778
4.66,-0.000268151
4.665,-0.000268522
4.67,-0.000268892
4.675,-0.000269261
4.68,-0.00026963
4.685,-0.000269999
4.69,-0.000270367
4.695,-0.000270735
4.7,-0.000271103
4.705,-0.00027147
4.71,-0.000271837
4.715,-0.000272203
4.72,-0.000272569
4.725,-0.000272934
4.73,-0.000273299
4.735,-0.000273663
4.74,-0.000274027
4.745,-0.000274391
4.75,-0.000274754
4.755,-0.000275117
4.76,-0.000275479
4.765,-0.000275841
4.77,-0.000276202
4.775,-0.000276563
4.78,-0.000276924
4.785,-0.000277284
4.79,-0.000277644
4.795,-0.000278003
4.8,-0.000278361
4.805,-0.000278719
4.81,-0.000279077
4.815,-0.000279434
4.82,-0.000279791
4.825,-0.000280147
4.83,-0.000280503
4.835,-0.000280859
4.84,-0.000281213
4.845,-0.000281568
4.85,-0.000281922
4.855,-0.000282275
4.86,-0.000282628
4.865,-0.00028298
4.87,-0.000283332
4.875,-0.000283684
4.88,-0.000284034
4.885,-0.000284385
4.89,-0.000284735
4.895,-0.000285084
4.9,-0.000285433
4.905,-0.000285781
4.91,-0.000286129
4.915,-0.000286476
4.92,-0.000286823
4.925,-0.00028717
4.93,-0.000287515
4.935,-0.00028786
4.94,-0.000288205
4.945,-0.000288549
4.95,-0.000288893
4.955,-0.000289236
4.96,-0.000289579
4.965,-0.000289921
4.97,-0.000290262
4.975,-0.000290603
4.98,-0.000290943
4.985,-0.000291283
4.99,-0.000291622
4.995,-0.000291961
5,-0.000292299
5.005,-0.000292637
5.01,-0.000292974
5.015,-0.00029331
5.02,-0.000293646
5.025,-0.000293981
5.03,-0.000294316
5.035,-0.00029465
5.04,-0.000294983
5.045,-0.000295316
5.05,-0.000295649
5.055,-0.000295981
5.06,-0.000296312
5.065,-0.000296642
5.07,-0.000296972
5.075,-0.000297302
5.08,-0.00029763
5.085,-0.000297959
5.09,-0.000298286
5.095,-0.000298613
5.1,-0.00029894
5.105,-0.000299265
5.11,-0.00029959
5.115,-0.000299915
5.12,-0.000300239
5.125,-0.000300562
5.13,-0.000300885
5.135,-0.000301207
5.14,-0.000301528
5.145,-0.000301849
5.15,-0.000302169
5.155,-0.000302488
5.16,-0.000302807
5.165,-0.000303125
5.17,-0.000303443
5.175,-0.00030376
5.18,-0.000304076
5.185,-0.000304391
5.19,-0.000304706
5.195,-0.00030502
5.2,-0.000305334
5.205,-0.000305647
5.21,-0.000305959
5.215,-0.000306271
5.22,-0.000306581
5.225,-0.000306892
5.23,-0.000307201
5.235,-0.00030751
5.24,-0.000307818
5.245,-0.000308125
5.25,-0.000308432
5.255,-0.000308738
5.26,-0.000309043
5.265,-0.000309348
5.27,-0.000309652
5.275,-0.000309955
5.28,-0.000310257
5.285,-0.000310559
5.29,-0.00031086
5.295,-0.00031116
5.3,-0.00031146
5.305,-0.000311759
5.31,-0.000312057
5.315,-0.000312354
5.32,-0.000312651
5.325,-0.000312947
5.33,-0.000313242
5.335,-0.000313536
5.34,-0.00031383
5.345,-0.000314123
5.35,-0.000314415
5.355,-0.000314706
5.36,-0.000314997
5.365,-0.000315286
5.37,-0.000315575
5.375,-0.000315864
5.38,-0.000316151
5.385,-0.000316438
5.39,-0.000316724
5.395,-0.000317009
5.4,-0.000317293
5.405,-0.000317577
5.41,-0.000317859
5.415,-0.000318141
5.42,-0.000318422
5.425,-0.000318703
5.43,-0.000318982
5.435,-0.000319261
5.44,-0.000319539
5.445,-0.000319816
5.45,-0.000320092
5.455,-0.000320367
5.46,-0.000320641
5.465,-0.000320915
5.47,-0.000321188
5.475,-0.00032146
5.48,-0.000321731
5.485,-0.000322001
5.49,-0.000322271
5.495,-0.000322539
5.5,-0.000322807
5.505,-0.000323073
5.51,-0.000323339
5.515,-0.000323604
5.52,-0.000323868
5.525,-0.000324132
5.53,-0.000324394
5.535,-0.000324655
5.54,-0.000324916
5.545,-0.000325175
5.55,-0.000325434
5.555,-0.000325692
5.56,-0.000325949
5.565,-0.000326204
5.57,-0.000326459
5.575,-0.000326713
5.58,-0.000326967
5.585,-0.000327219
5.59,-0.00032747
5.595,-0.00032772
5.6,-0.000327969
5.605,-0.000328218
5.61,-0.000328465
5.615,-0.000328711
5.62,-0.000328957
5.625,-0.000329201
5.63,-0.000329445
5.635,-0.000329687
5.64,-0.000329928
5.645,-0.000330169
5.65,-0.000330408
5.655,-0.000330646
5.66,-0.000330884
5.665,-0.00033112
5.67,-0.000331355
5.675,-0.000331589
5.68,-0.000331823
5.685,-0.000332055
5.69,-0.000332286
5.695,-0.000332516
5.7,-0.000332745
5.705,-0.000332972
5.71,-0.000333199
5.715,-0.000333425
5.72,-0.000333649
5.725,-0.000333873
5.73,-0.000334095
5.735,-0.000334316
5.74,-0.000334536
5.745,-0.000334755
5.75,-0.000334973
5.755,-0.00033519
5.76,-0.000335405
5.765,-0.00033562
5.77,-0.000335833
5.775,-0.000336045
5.78,-0.000336256
5.785,-0.000336465
5.79,-0.000336674
5.795,-0.000336881
5.8,-0.000337087
5.805,-0.000337292
5.81,-0.000337496
5.815,-0.000337698
5.82,-0.000337899
5.825,-0.000338099
5.83,-0.000338297
5.835,-0.000338495
5.84,-0.000338691
5.845,-0.000338885
5.85,-0.000339079
5.855,-0.000339271
5.86,-0.000339462
5.865,-0.000339651
5.87,-0.000339839
5.875,-0.000340026
5.88,-0.000340212
5.885,-0.000340396
5.89,-0.000340578
5.895,-0.00034076
5.9,-0.00034094
5.905,-0.000341118
5.91,-0.000341295
5.915,-0.000341471
5.92,-0.000341645
5.925,-0.000341818
5.93,-0.000341989
5.935,-0.000342159
5.94,-0.000342327
5.945,-0.000342494
5.95,-0.000342659
5.955,-0.000342823
5.96,-0.000342985
5.965,-0.000343146
5.97,-0.000343305
5.975,-0.000343462
5.98,-0.000343618
5.985,-0.000343773
5.99,-0.000343925
5.995,-0.000344076
6,-0.000344226
6.005,-0.000344373
6.01,-0.000344519
6.015,-0.000344663
6.02,-0.000344806
6.025,-0.000344947
6.03,-0.000345086
6.035,-0.000345223
6.04,-0.000345359
6.045,-0.000345492
6.05,-0.000345624
6.055,-0.000345754
6.06,-0.000345882
6.065,-0.000346009
6.07,-0.000346133
6.075,-0.000346256
6.08,-0.000346376
6.085,-0.000346495
6.09,-0.000346611
6.095,-0.000346726
6.1,-0.000346838
6.105,-0.000346949
6.11,-0.000347057
6.115,-0.000347163
6.12,-0.000347267
6.125,-0.000347369
6.13,-0.000347469
6.135,-0.000347567
6.14,-0.000347662
6.145,-0.000347755
6.15,-0.000347846
6.155,-0.000347934
6.16,-0.00034802
6.165,-0.000348104
6.17,-0.000348186
6.175,-0.000348264
6.18,-0.000348341
6.185,-0.000348415
6.19,-0.000348486
6.195,-0.000348555
6.2,-0.000348621
6.205,-0.000348685
6.21,-0.000348745
6.215,-0.000348804
6.22,-0.000348859
6.225,-0.000348911
6.23,-0.000348961
6.235,-0.000349008
6.24,-0.000349052
6.245,-0.000349093
6.25,-0.00034913
6.255,-0.000349165
6.26,-0.000349197
6.265,-0.000349225
6.27,-0.00034925
6.275,-0.000349272
6.28,-0.000349291
6.285,-0.000349306
6.29,-0.000349318
6.295,-0.000349326
6.3,-0.000349331
6.305,-0.000349332
6.31,-0.000349329
6.315,-0.000349323
6.32,-0.000349313
6.325,-0.000349298
6.33,-0.00034928
6.335,-0.000349258
6.34,-0.000349232
6.345,-0.000349201
6.35,-0.000349166
6.355,-0.000349127
6.36,-0.000349083
6.365,-0.000349035
6.37,-0.000348982
6.375,-0.000348925
6.38,-0.000348862
6.385,-0.000348795
6.39,-0.000348722
6.395,-0.000348644
6.4,-0.000348561
6.405,-0.000348473
6.41,-0.000348379
6.415,-0.000348279
6.42,-0.000348174
6.425,-0.000348063
6.43,-0.000347945
6.435,-0.000347822
6.44,-0.000347692
6.445,-0.000347555
6.45,-0.000347412
6.455,-0.000347262
6.46,-0.000347105
6.465,-0.000346941
6.47,-0.000346769
6.475,-0.00034659
6.48,-0.000346403
6.485,-0.000346208
6.49,-0.000346005
6.495,-0.000345793
6.5,-0.000345572
6.505,-0.000345343
6.51,-0.000345104
6.515,-0.000344856
6.52,-0.000344598
6.525,-0.00034433
6.53,-0.000344052
6.535,-0.000343763
6.54,-0.000343462
6.545,-0.000343151
6.55,-0.000342827
6.555,-0.000342492
6.56,-0.000342143
6.565,-0.000341782
6.57,-0.000341408
6.575,-0.000341019
6.58,-0.000340616
6.585,-0.000340198
6.59,-0.000339764
6.595,-0.000339315
6.6,-0.000338849
6.605,-0.000338365
6.61,-0.000337864
6.615,-0.000337343
6.62,-0.000336804
6.625,-0.000336244
6.63,-0.000335663
6.635,-0.00033506
6.64,-0.000334434
6.645,-0.000333784
6.65,-0.00033311
6.655,-0.000332409
6.66,-0.000331681
6.665,-0.000330924
6.67,-0.000330138
6.675,-0.00032932
6.68,-0.00032847
6.685,-0.000327585
6.69,-0.000326664
6.695,-0.000325704
6.7,-0.000324705
6.705,-0.000323663
6.71,-0.000322577
6.715,-0.000321444
6.72,-0.000320261
6.725,-0.000319026
6.73,-0.000317735
6.735,-0.000316384
6.74,-0.000314971
6.745,-0.000313492
6.75,-0.000311941
6.755,-0.000310315
6.76,-0.000308608
6.765,-0.000306814
6.77,-0.000304928
6.775,-0.000302943
6.78,-0.000300851
6.785,-0.000298645
6.79,-0.000296314
6.795,-0.000293851
6.8,-0.000291242
6.805,-0.000288477
6.81,-0.000285541
6.815,-0.000282419
6.82,-0.000279093
6.825,-0.000275546
6.83,-0.000271753
6.835,-0.000267692
6.84,-0.000263332
6.845,-0.000258643
6.85,-0.000253587
6.855,-0.000248121
6.86,-0.000242196
6.865,-0.000235755
6.87,-0.00022873
6.875,-0.000221042
6.88,-0.0002126
6.885,-0.000203294
6.89,-0.000192995
6.895,-0.00018155
6.9,-0.000168778
6.905,-0.000154468
6.91,-0.000138379
6.915,-0.000120253
6.92,-9.98472e-05
6.925,-7.70423e-05
6.93,-5.21195e-05
6.935,-2.65426e-05
6.94,-5.30107e-06
6.945,-4.86882e-06
6.95,-8.6113e-05
6.955,-0.000543614
6.96,-0.00404537
6.965,-1.33555
6.97,-0.0134171
6.975,-0.00437182
6.98,-0.00253336
6.985,-0.00181304
6.99,-0.00144195
6.995,-0.00121945
7,-0.00107255
7.005,-0.000968886
7.01,-0.000892099
7.015,-0.000833078
7.02,-0.000786376
7.025,-0.000748548
7.03,-0.000717314
7.035,-0.000691107
7.04,-0.000668818
7.045,-0.000649637
7.05,-0.000632965
7.055,-0.000618343
7.06,-0.00060542
7.065,-0.000593918
7.07,-0.000583618
7.075,-0.000574341
7.08,-0.000565946
7.085,-0.000558312
7.09,-0.000551341
7.095,-0.000544953
7.1,-0.000539076
7.105,-0.000533654
7.11,-0.000528635
7.115,-0.000523977
7.12,-0.000519643
7.125,-0.0005156
7.13,-0.00051182
7.135,-0.000508278
7.14,-0.000504954
7.145,-0.000501827
7.15,-0.000498881
7.155,-0.000496101
7.16,-0.000493473
7.165,-0.000490986
7.17,-0.000488628
7.175,-0.000486389
7.18,-0.000484261
7.185,-0.000482237
7.19,-0.000480307
7.195,-0.000478467
7.2,-0.00047671
7.205,-0.000475031
7.21,-0.000473424
7.215,-0.000471885
7.22,-0.00047041
7.225,-0.000468995
7.23,-0.000467636
7.235,-0.000466331
7.24,-0.000465075
7.245,-0.000463867
7.25,-0.000462703
7.255,-0.000461581
7.26,-0.000460499
7.265,-0.000459455
7.27,-0.000458447
7.275,-0.000457472
7.28,-0.00045653
7.285,-0.000455618
7.29,-0.000454736
7.295,-0.000453881
7.3,-0.000453053
7.305,-0.00045225
7.31,-0.000451471
7.315,-0.000450714
7.32,-0.00044998
7.325,-0.000449267
7.33,-0.000448573
7.335,-0.000447899
7.34,-0.000447243
7.345,-0.000446604
7.35,-0.000445982
7.355,-0.000445376
7.36,-0.000444786
7.365,-0.00044421
7.37,-0.000443649
7.375,-0.000443101
7.38,-0.000442566
7.385,-0.000442044
7.39,-0.000441534
7.395,-0.000441036
7.4,-0.000440549
7.405,-0.000440072
7.41,-0.000439606
7.415,-0.00043915
7.42,-0.000438704
7.425,-0.000438266
7.43,-0.000437838
7.435,-0.000437418
7.44,-0.000437007
7.445,-0.000436603
7.45,-0.000436208
7.455,-0.00043582
7.46,-0.000435439
7.465,-0.000435064
7.47,-0.000434697
7.475,-0.000434336
7.48,-0.000433982
7.485,-0.000433633
7.49,-0.000433291
7.495,-0.000432954
7.5,-0.000432622
7.505,-0.000432296
7.51,-0.000431975
7.515,-0.000431659
7.52,-0.000431347
7.525,-0.000431041
7.53,-0.000430738
7.535,-0.000430441
7.54,-0.000430147
7.545,-0.000429857
7.55,-0.000429572
7.555,-0.00042929
7.56,-0.000429012
7.565,-0.000428738
7.57,-0.000428467
7.575,-0.000428199
7.58,-0.000427935
7.585,-0.000427673
7.59,-0.000427415
7.595,-0.00042716
7.6,-0.000426908
7.605,-0.000426658
7.61,-0.000426411
7.615,-0.000426167
7.62,-0.000425926
7.625,-0.000425686
7.63,-0.00042545
7.635,-0.000425215
7.64,-0.000424983
7.645,-0.000424753
7.65,-0.000424525
7.655,-0.000424299
7.66,-0.000424075
7.665,-0.000423853
7.67,-0.000423633
7.675,-0.000423414
7.68,-0.000423198
7.685,-0.000422983
7.69,-0.000422769
7.695,-0.000422558
7.7,-0.000422347
7.705,-0.000422139
7.71,-0.000421931
7.715,-0.000421725
7.72,-0.000421521
7.725,-0.000421317
7.73,-0.000421115
7.735,-0.000420915
7.74,-0.000420715
7.745,-0.000420516
7.75,-0.000420319
7.755,-0.000420123
7.76,-0.000419927
7.765,-0.000419733
7.77,-0.00041954
7.775,-0.000419347
7.78,-0.000419155
7.785,-0.000418965
7.79,-0.000418775
7.795,-0.000418586
7.8,-0.000418397
7.805,-0.00041821
7.81,-0.000418023
7.815,-0.000417837
7.82,-0.000417651
7.825,-0.000417466
7.83,-0.000417282
7.835,-0.000417098
7.84,-0.000416915
7.845,-0.000416732
7.85,-0.00041655
7.855,-0.000416368
7.86,-0.000416187
7.865,-0.000416006
7.87,-0.000415826
7.875,-0.000415646
7.88,-0.000415466
7.885,-0.000415287
7.89,-0.000415108
7.895,-0.000414929
7.9,-0.000414751
7.905,-0.000414573
7.91,-0.000414395
7.915,-0.000414217
7.92,-0.00041404
7.925,-0.000413863
7.93,-0.000413686
7.935,-0.00041351
7.94,-0.000413333
7.945,-0.000413157
7.95,-0.00041298
7.955,-0.000412804
7.96,-0.000412628
7.965,-0.000412452
7.97,-0.000412277
7.975,-0.000412101
7.98,-0.000411925
7.985,-0.000411749
7.99,-0.000411574
7.995,-0.000411398
8,-0.000411223
8.005,-0.000411047
8.01,-0.000410871
8.015,-0.000410696
8.02,-0.00041052
8.025,-0.000410344
8.03,-0.000410168
8.035,-0.000409992
8.04,-0.000409817
8.045,-0.00040964
8.05,-0.000409464
8.055,-0.000409288
8.06,-0.000409112
8.065,-0.000408935
8.07,-0.000408758
8.075,-0.000408582
8.08,-0.000408405
8.085,-0.000408228
8.09,-0.00040805
8.095,-0.000407873
8.1,-0.000407695
8.105,-0.000407517
8.11,-0.000407339
8.115,-0.000407161
8.12,-0.000406982
8.125,-0.000406804
8.13,-0.000406625
8.135,-0.000406445
8.14,-0.000406266
8.145,-0.000406086
8.15,-0.000405906
8.155,-0.000405726
8.16,-0.000405546
8.165,-0.000405365
8.17,-0.000405184
8.175,-0.000405002
8.18,-0.000404821
8.185,-0.000404639
8.19,-0.000404456
8.195,-0.000404274
8.2,-0.000404091
8.205,-0.000403908
8.21,-0.000403724
8.215,-0.00040354
8.22,-0.000403356
8.225,-0.000403172
8.23,-0.000402987
8.235,-0.000402801
8.24,-0.000402616
8.245,-0.00040243
8.25,-0.000402243
8.255,-0.000402057
8.26,-0.000401869
8.265,-0.000401682
8.27,-0.000401494
8.275,-0.000401306
8.28,-0.000401117
8.285,-0.000400928
8.29,-0.000400739
8.295,-0.000400549
8.3,-0.000400358
8.305,-0.000400168
8.31,-0.000399977
8.315,-0.000399785
8.32,-0.000399593
8.325,-0.000399401
8.33,-0.000399208
8.335,-0.000399015
8.34,-0.000398821
8.345,-0.000398627
8.35,-0.000398432
8.355,-0.000398237
8.36,-0.000398042
8.365,-0.000397846
8.37,-0.00039765
8.375,-0.000397453
8.38,-0.000397256
8.385,-0.000397058
8.39,-0.00039686
8.395,-0.000396661
8.4,-0.000396462
8.405,-0.000396262
8.41,-0.000396062
8.415,-0.000395862
8.42,-0.000395661
8.425,-0.000395459
8.43,-0.000395257
8.435,-0.000395055
8.44,-0.000394852
8.445,-0.000394648
8.45,-0.000394444
8.455,-0.00039424
8.46,-0.000394035
8.465,-0.00039383
8.47,-0.000393624
8.475,-0.000393417
8.48,-0.00039321
8.485,-0.000393003
8.49,-0.000392795
8.495,-0.000392587
8.5,-0.000392378
8.505,-0.000392168
8.51,-0.000391958
8.515,-0.000391748
8.52,-0.000391537
8.525,-0.000391325
8.53,-0.000391113
8.535,-0.000390901
8.54,-0.000390687
8.545,-0.000390474
8.55,-0.00039026
8.555,-0.000390045
8.56,-0.00038983
8.565,-0.000389614
8.57,-0.000389398
8.575,-0.000389181
8.58,-0.000388964
8.585,-0.000388746
8.59,-0.000388528
8.595,-0.000388309
8.6,-0.000388089
8.605,-0.000387869
8.61,-0.000387649
8.615,-0.000387428
8.62,-0.000387206
8.625,-0.000386984
8.63,-0.000386761
8.635,-0.000386538
8.64,-0.000386315
8.645,-0.00038609
8.65,-0.000385865
8.655,-0.00038564
8.66,-0.000385414
8.665,-0.000385188
8.67,-0.000384961
8.675,-0.000384733
8.68,-0.000384505
8.685,-0.000384276
8.69,-0.000384047
8.695,-0.000383817
8.7,-0.000383587
8.705,-0.000383356
8.71,-0.000383125
8.715,-0.000382893
8.72,-0.00038266
8.725,-0.000382427
8.73,-0.000382194
8.735,-0.000381959
8.74,-0.000381725
8.745,-0.000381489
8.75,-0.000381254
8.755,-0.000381017
8.76,-0.00038078
8.765,-0.000380543
8.77,-0.000380305
8.775,-0.000380066
8.78,-0.000379827
8.785,-0.000379587
8.79,-0.000379347
8.795,-0.000379106
8.8,-0.000378865
8.805,-0.000378623
8.81,-0.00037838
8.815,-0.000378137
8.82,-0.000377894
8.825,-0.000377649
8.83,-0.000377405
8.835,-0.000377159
8.84,-0.000376914
8.845,-0.000376667
8.85,-0.00037642
8.855,-0.000376173
8.86,-0.000375925
8.865,-0.000375676
8.87,-0.000375427
8.875,-0.000375177
8.88,-0.000374927
8.885,-0.000374676
8.89,-0.000374424
8.895,-0.000374173
8.9,-0.00037392
8.905,-0.000373667
8.91,-0.000373413
8.915,-0.000373159
8.92,-0.000372904
8.925,-0.000372649
8.93,-0.000372393
8.935,-0.000372137
8.94,-0.00037188
8.945,-0.000371622
8.95,-0.000371364
8.955,-0.000371106
8.96,-0.000370846
8.965,-0.000370587
8.97,-0.000370326
8.975,-0.000370065
8.98,-0.000369804
8.985,-0.000369542
