C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\DARTWARS_TestChip_res1_w1_l280_param.son DE_EMBEDDED Lk=8.5 l=280.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res1_w1_l280_param
4.15,-0.00117426
4.152,-0.00117502
4.154,-0.00117578
4.156,-0.00117654
4.158,-0.0011773
4.16,-0.00117805
4.162,-0.0011788
4.164,-0.00117955
4.166,-0.0011803
4.168,-0.00118105
4.17,-0.00118179
4.172,-0.00118253
4.174,-0.00118327
4.176,-0.001184
4.178,-0.00118474
4.18,-0.00118547
4.182,-0.00118619
4.184,-0.00118692
4.186,-0.00118764
4.188,-0.00118836
4.19,-0.00118908
4.192,-0.0011898
4.194,-0.00119051
4.196,-0.00119122
4.198,-0.00119192
4.2,-0.00119263
4.202,-0.00119333
4.204,-0.00119403
4.206,-0.00119472
4.208,-0.00119541
4.21,-0.0011961
4.212,-0.00119678
4.214,-0.00119747
4.216,-0.00119814
4.218,-0.00119882
4.22,-0.00119949
4.222,-0.00120016
4.224,-0.00120082
4.226,-0.00120148
4.228,-0.00120213
4.23,-0.00120279
4.232,-0.00120343
4.234,-0.00120408
4.236,-0.00120472
4.238,-0.00120535
4.24,-0.00120598
4.242,-0.00120661
4.244,-0.00120723
4.246,-0.00120785
4.248,-0.00120846
4.25,-0.00120907
4.252,-0.00120967
4.254,-0.00121027
4.256,-0.00121086
4.258,-0.00121145
4.26,-0.00121203
4.262,-0.00121261
4.264,-0.00121318
4.266,-0.00121375
4.268,-0.0012143
4.27,-0.00121486
4.272,-0.00121541
4.274,-0.00121595
4.276,-0.00121648
4.278,-0.00121701
4.28,-0.00121753
4.282,-0.00121804
4.284,-0.00121855
4.286,-0.00121905
4.288,-0.00121954
4.29,-0.00122003
4.292,-0.00122051
4.294,-0.00122098
4.296,-0.00122144
4.298,-0.00122189
4.3,-0.00122233
4.302,-0.00122277
4.304,-0.0012232
4.306,-0.00122361
4.308,-0.00122402
4.31,-0.00122442
4.312,-0.00122481
4.314,-0.00122518
4.316,-0.00122555
4.318,-0.00122591
4.32,-0.00122625
4.322,-0.00122659
4.324,-0.00122691
4.326,-0.00122722
4.328,-0.00122751
4.33,-0.0012278
4.332,-0.00122807
4.334,-0.00122833
4.336,-0.00122857
4.338,-0.0012288
4.34,-0.00122901
4.342,-0.00122921
4.344,-0.0012294
4.346,-0.00122956
4.348,-0.00122971
4.35,-0.00122984
4.352,-0.00122996
4.354,-0.00123006
4.356,-0.00123013
4.358,-0.00123019
4.36,-0.00123023
4.362,-0.00123024
4.364,-0.00123024
4.366,-0.00123021
4.368,-0.00123016
4.37,-0.00123008
4.372,-0.00122998
4.374,-0.00122985
4.376,-0.0012297
4.378,-0.00122952
4.38,-0.00122931
4.382,-0.00122906
4.384,-0.00122879
4.386,-0.00122849
4.388,-0.00122815
4.39,-0.00122777
4.392,-0.00122736
4.394,-0.00122691
4.396,-0.00122643
4.398,-0.0012259
4.4,-0.00122532
4.402,-0.0012247
4.404,-0.00122404
4.406,-0.00122332
4.408,-0.00122256
4.41,-0.00122174
4.412,-0.00122086
4.414,-0.00121993
4.416,-0.00121893
4.418,-0.00121787
4.42,-0.00121673
4.422,-0.00121553
4.424,-0.00121425
4.426,-0.00121289
4.428,-0.00121145
4.43,-0.00120992
4.432,-0.00120829
4.434,-0.00120657
4.436,-0.00120474
4.438,-0.0012028
4.44,-0.00120075
4.442,-0.00119856
4.444,-0.00119625
4.446,-0.00119379
4.448,-0.00119118
4.45,-0.00118842
4.452,-0.00118548
4.454,-0.00118235
4.456,-0.00117903
4.458,-0.0011755
4.46,-0.00117174
4.462,-0.00116773
4.464,-0.00116346
4.466,-0.0011589
4.468,-0.00115403
4.47,-0.00114883
4.472,-0.00114325
4.474,-0.00113728
4.476,-0.00113086
4.478,-0.00112396
4.48,-0.00111653
4.482,-0.00110851
4.484,-0.00109984
4.486,-0.00109045
4.488,-0.00108024
4.49,-0.00106914
4.492,-0.00105701
4.494,-0.00104373
4.496,-0.00102913
4.498,-0.00101304
4.5,-0.000995218
4.502,-0.000975397
4.504,-0.000953242
4.506,-0.000928343
4.508,-0.00090019
4.51,-0.000868141
4.512,-0.00083138
4.514,-0.000788855
4.516,-0.000739195
4.518,-0.000680595
4.52,-0.000610666
4.522,-0.000526278
4.524,-0.000423526
4.526,-0.000298522
4.528,-0.000152181
4.53,-1.69328e-05
4.532,-0.000144388
4.534,-0.00348508
4.536,-2.86262
4.538,-0.0206468
4.54,-0.00796731
4.542,-0.00514229
4.544,-0.00397504
4.546,-0.00335122
4.548,-0.00296689
4.55,-0.0027078
4.552,-0.00252194
4.554,-0.00238244
4.556,-0.00227408
4.558,-0.0021876
4.56,-0.00211707
4.562,-0.00205851
4.564,-0.00200917
4.566,-0.00196706
4.568,-0.00193073
4.57,-0.00189911
4.572,-0.00187135
4.574,-0.00184681
4.576,-0.00182497
4.578,-0.00180543
4.58,-0.00178787
4.582,-0.001772
4.584,-0.0017576
4.586,-0.0017445
4.588,-0.00173253
4.59,-0.00172156
4.592,-0.00171149
4.594,-0.00170221
4.596,-0.00169363
4.598,-0.0016857
4.6,-0.00167835
4.602,-0.00167152
4.604,-0.00166516
4.606,-0.00165924
4.608,-0.00165371
4.61,-0.00164854
4.612,-0.00164371
4.614,-0.00163918
4.616,-0.00163494
4.618,-0.00163095
4.62,-0.00162721
4.622,-0.0016237
4.624,-0.00162039
4.626,-0.00161727
4.628,-0.00161434
4.63,-0.00161157
4.632,-0.00160897
4.634,-0.00160651
4.636,-0.00160419
4.638,-0.00160201
4.64,-0.00159994
4.642,-0.00159799
4.644,-0.00159615
4.646,-0.00159442
4.648,-0.00159278
4.65,-0.00159123
4.652,-0.00158978
4.654,-0.0015884
4.656,-0.0015871
4.658,-0.00158588
4.66,-0.00158473
4.662,-0.00158364
4.664,-0.00158262
4.666,-0.00158166
4.668,-0.00158076
4.67,-0.00157991
4.672,-0.00157912
4.674,-0.00157838
4.676,-0.00157768
4.678,-0.00157703
4.68,-0.00157643
4.682,-0.00157587
4.684,-0.00157535
4.686,-0.00157487
4.688,-0.00157442
4.69,-0.00157401
4.692,-0.00157364
4.694,-0.0015733
4.696,-0.00157299
4.698,-0.00157271
4.7,-0.00157247
4.702,-0.00157225
4.704,-0.00157205
4.706,-0.00157189
4.708,-0.00157175
4.71,-0.00157163
4.712,-0.00157154
4.714,-0.00157147
4.716,-0.00157142
4.718,-0.00157139
4.72,-0.00157139
4.722,-0.0015714
4.724,-0.00157143
4.726,-0.00157149
4.728,-0.00157156
4.73,-0.00157164
4.732,-0.00157175
4.734,-0.00157187
4.736,-0.001572
4.738,-0.00157216
4.74,-0.00157232
4.742,-0.0015725
4.744,-0.0015727
4.746,-0.00157291
4.748,-0.00157313
4.75,-0.00157336
4.752,-0.00157361
4.754,-0.00157387
4.756,-0.00157414
4.758,-0.00157442
4.76,-0.00157472
4.762,-0.00157502
4.764,-0.00157534
4.766,-0.00157566
4.768,-0.001576
4.77,-0.00157634
4.772,-0.00157669
4.774,-0.00157706
4.776,-0.00157743
4.778,-0.00157781
4.78,-0.0015782
4.782,-0.0015786
4.784,-0.001579
4.786,-0.00157942
4.788,-0.00157984
4.79,-0.00158027
4.792,-0.0015807
4.794,-0.00158114
4.796,-0.00158159
4.798,-0.00158205
4.8,-0.00158251
4.802,-0.00158298
4.804,-0.00158346
4.806,-0.00158394
4.808,-0.00158443
4.81,-0.00158492
4.812,-0.00158542
4.814,-0.00158593
4.816,-0.00158644
4.818,-0.00158695
4.82,-0.00158748
4.822,-0.001588
4.824,-0.00158853
4.826,-0.00158907
4.828,-0.00158961
4.83,-0.00159016
4.832,-0.00159071
4.834,-0.00159126
4.836,-0.00159182
4.838,-0.00159238
4.84,-0.00159295
4.842,-0.00159352
4.844,-0.0015941
4.846,-0.00159468
4.848,-0.00159526
4.85,-0.00159585
4.852,-0.00159644
4.854,-0.00159704
4.856,-0.00159764
4.858,-0.00159824
4.86,-0.00159884
4.862,-0.00159945
4.864,-0.00160006
4.866,-0.00160068
4.868,-0.0016013
4.87,-0.00160192
4.872,-0.00160254
4.874,-0.00160317
4.876,-0.0016038
4.878,-0.00160444
4.88,-0.00160507
4.882,-0.00160571
4.884,-0.00160635
4.886,-0.001607
4.888,-0.00160764
4.89,-0.00160829
4.892,-0.00160895
4.894,-0.0016096
4.896,-0.00161026
4.898,-0.00161092
4.9,-0.00161158
4.902,-0.00161224
4.904,-0.00161291
4.906,-0.00161358
4.908,-0.00161425
4.91,-0.00161492
4.912,-0.0016156
4.914,-0.00161628
4.916,-0.00161695
4.918,-0.00161764
4.92,-0.00161832
4.922,-0.001619
4.924,-0.00161969
4.926,-0.00162038
4.928,-0.00162107
4.93,-0.00162177
4.932,-0.00162246
4.934,-0.00162316
4.936,-0.00162385
4.938,-0.00162455
4.94,-0.00162526
4.942,-0.00162596
4.944,-0.00162666
4.946,-0.00162737
4.948,-0.00162808
4.95,-0.00162879
4.952,-0.0016295
4.954,-0.00163021
4.956,-0.00163093
4.958,-0.00163164
4.96,-0.00163236
4.962,-0.00163308
4.964,-0.0016338
4.966,-0.00163452
4.968,-0.00163524
4.97,-0.00163596
4.972,-0.00163669
4.974,-0.00163742
4.976,-0.00163814
4.978,-0.00163887
4.98,-0.0016396
4.982,-0.00164033
4.984,-0.00164107
4.986,-0.0016418
4.988,-0.00164254
4.99,-0.00164327
4.992,-0.00164401
4.994,-0.00164475
4.996,-0.00164549
4.998,-0.00164623
5,-0.00164697
5.002,-0.00164771
5.004,-0.00164846
5.006,-0.0016492
5.008,-0.00164995
5.01,-0.0016507
5.012,-0.00165144
5.014,-0.00165219
5.016,-0.00165294
5.018,-0.00165369
5.02,-0.00165445
5.022,-0.0016552
5.024,-0.00165595
5.026,-0.00165671
5.028,-0.00165746
5.03,-0.00165822
5.032,-0.00165898
5.034,-0.00165973
5.036,-0.00166049
5.038,-0.00166125
5.04,-0.00166201
5.042,-0.00166278
5.044,-0.00166354
5.046,-0.0016643
5.048,-0.00166507
5.05,-0.00166583
5.052,-0.0016666
5.054,-0.00166736
5.056,-0.00166813
5.058,-0.0016689
5.06,-0.00166967
5.062,-0.00167044
5.064,-0.00167121
5.066,-0.00167198
5.068,-0.00167275
5.07,-0.00167352
5.072,-0.00167429
5.074,-0.00167507
5.076,-0.00167584
5.078,-0.00167662
5.08,-0.00167739
5.082,-0.00167817
5.084,-0.00167894
5.086,-0.00167972
5.088,-0.0016805
5.09,-0.00168128
5.092,-0.00168206
5.094,-0.00168284
5.096,-0.00168362
5.098,-0.0016844
5.1,-0.00168518
5.102,-0.00168596
5.104,-0.00168675
5.106,-0.00168753
5.108,-0.00168832
5.11,-0.0016891
5.112,-0.00168989
5.114,-0.00169067
5.116,-0.00169146
5.118,-0.00169224
5.12,-0.00169303
5.122,-0.00169382
5.124,-0.00169461
5.126,-0.0016954
5.128,-0.00169619
5.13,-0.00169698
5.132,-0.00169777
5.134,-0.00169856
5.136,-0.00169935
5.138,-0.00170014
5.14,-0.00170094
5.142,-0.00170173
5.144,-0.00170252
5.146,-0.00170332
5.148,-0.00170411
5.15,-0.00170491
5.152,-0.0017057
5.154,-0.0017065
5.156,-0.0017073
5.158,-0.00170809
5.16,-0.00170889
5.162,-0.00170969
5.164,-0.00171049
5.166,-0.00171128
5.168,-0.00171208
5.17,-0.00171288
5.172,-0.00171368
5.174,-0.00171448
5.176,-0.00171528
5.178,-0.00171609
5.18,-0.00171689
5.182,-0.00171769
5.184,-0.00171849
5.186,-0.0017193
5.188,-0.0017201
5.19,-0.0017209
5.192,-0.00172171
5.194,-0.00172251
5.196,-0.00172332
5.198,-0.00172412
5.2,-0.00172493
5.202,-0.00172573
5.204,-0.00172654
5.206,-0.00172735
5.208,-0.00172816
5.21,-0.00172896
5.212,-0.00172977
5.214,-0.00173058
5.216,-0.00173139
5.218,-0.0017322
5.22,-0.00173301
5.222,-0.00173382
5.224,-0.00173463
5.226,-0.00173544
5.228,-0.00173625
5.23,-0.00173706
5.232,-0.00173787
5.234,-0.00173868
5.236,-0.0017395
5.238,-0.00174031
5.24,-0.00174112
5.242,-0.00174194
5.244,-0.00174275
5.246,-0.00174356
5.248,-0.00174438
5.25,-0.00174519
5.252,-0.00174601
5.254,-0.00174682
5.256,-0.00174764
5.258,-0.00174846
5.26,-0.00174927
5.262,-0.00175009
5.264,-0.00175091
5.266,-0.00175172
5.268,-0.00175254
5.27,-0.00175336
5.272,-0.00175418
5.274,-0.001755
5.276,-0.00175581
5.278,-0.00175663
5.28,-0.00175745
5.282,-0.00175827
5.284,-0.00175909
5.286,-0.00175991
5.288,-0.00176073
5.29,-0.00176156
5.292,-0.00176238
5.294,-0.0017632
5.296,-0.00176402
5.298,-0.00176484
5.3,-0.00176567
5.302,-0.00176649
5.304,-0.00176731
5.306,-0.00176814
5.308,-0.00176896
5.31,-0.00176978
5.312,-0.00177061
5.314,-0.00177143
5.316,-0.00177226
5.318,-0.00177308
5.32,-0.00177391
5.322,-0.00177473
5.324,-0.00177556
5.326,-0.00177639
5.328,-0.00177721
5.33,-0.00177804
5.332,-0.00177887
5.334,-0.00177969
5.336,-0.00178052
5.338,-0.00178135
5.34,-0.00178218
5.342,-0.00178301
5.344,-0.00178384
5.346,-0.00178466
5.348,-0.00178549
5.35,-0.00178632
5.352,-0.00178715
5.354,-0.00178798
5.356,-0.00178881
5.358,-0.00178964
5.36,-0.00179048
5.362,-0.00179131
5.364,-0.00179214
5.366,-0.00179297
5.368,-0.0017938
5.37,-0.00179463
5.372,-0.00179547
5.374,-0.0017963
5.376,-0.00179713
5.378,-0.00179797
5.38,-0.0017988
5.382,-0.00179963
5.384,-0.00180047
5.386,-0.0018013
5.388,-0.00180214
5.39,-0.00180297
5.392,-0.00180381
5.394,-0.00180464
5.396,-0.00180548
5.398,-0.00180631
5.4,-0.00180715
5.402,-0.00180798
5.404,-0.00180882
5.406,-0.00180966
5.408,-0.00181049
5.41,-0.00181133
5.412,-0.00181217
5.414,-0.00181301
5.416,-0.00181385
5.418,-0.00181468
5.42,-0.00181552
5.422,-0.00181636
5.424,-0.0018172
5.426,-0.00181804
5.428,-0.00181888
5.43,-0.00181972
5.432,-0.00182056
5.434,-0.0018214
5.436,-0.00182224
5.438,-0.00182308
5.44,-0.00182392
5.442,-0.00182476
5.444,-0.0018256
5.446,-0.00182644
5.448,-0.00182729
5.45,-0.00182813
5.452,-0.00182897
5.454,-0.00182981
5.456,-0.00183066
5.458,-0.0018315
5.46,-0.00183234
5.462,-0.00183319
5.464,-0.00183403
5.466,-0.00183487
5.468,-0.00183572
5.47,-0.00183656
5.472,-0.00183741
5.474,-0.00183825
5.476,-0.0018391
5.478,-0.00183994
5.48,-0.00184079
5.482,-0.00184163
5.484,-0.00184248
5.486,-0.00184332
5.488,-0.00184417
5.49,-0.00184502
5.492,-0.00184586
5.494,-0.00184671
5.496,-0.00184756
5.498,-0.00184841
5.5,-0.00184925
5.502,-0.0018501
5.504,-0.00185095
5.506,-0.0018518
5.508,-0.00185265
5.51,-0.0018535
5.512,-0.00185434
5.514,-0.00185519
5.516,-0.00185604
5.518,-0.00185689
5.52,-0.00185774
5.522,-0.00185859
5.524,-0.00185944
5.526,-0.00186029
5.528,-0.00186115
5.53,-0.001862
5.532,-0.00186285
5.534,-0.0018637
5.536,-0.00186455
5.538,-0.0018654
5.54,-0.00186625
5.542,-0.00186711
5.544,-0.00186796
5.546,-0.00186881
5.548,-0.00186966
5.55,-0.00187052
5.552,-0.00187137
5.554,-0.00187222
5.556,-0.00187308
5.558,-0.00187393
5.56,-0.00187479
5.562,-0.00187564
5.564,-0.0018765
5.566,-0.00187735
5.568,-0.00187821
5.57,-0.00187906
5.572,-0.00187992
5.574,-0.00188077
5.576,-0.00188163
5.578,-0.00188248
5.58,-0.00188334
5.582,-0.0018842
5.584,-0.00188505
5.586,-0.00188591
5.588,-0.00188677
5.59,-0.00188762
5.592,-0.00188848
5.594,-0.00188934
5.596,-0.0018902
5.598,-0.00189106
5.6,-0.00189191
5.602,-0.00189277
5.604,-0.00189363
5.606,-0.00189449
5.608,-0.00189535
5.61,-0.00189621
5.612,-0.00189707
5.614,-0.00189793
5.616,-0.00189879
5.618,-0.00189965
5.62,-0.00190051
5.622,-0.00190137
5.624,-0.00190223
5.626,-0.00190309
5.628,-0.00190395
5.63,-0.00190481
5.632,-0.00190568
5.634,-0.00190654
5.636,-0.0019074
5.638,-0.00190826
5.64,-0.00190912
5.642,-0.00190999
5.644,-0.00191085
5.646,-0.00191171
5.648,-0.00191257
5.65,-0.00191344
5.652,-0.0019143
5.654,-0.00191516
5.656,-0.00191603
5.658,-0.00191689
5.66,-0.00191776
5.662,-0.00191862
5.664,-0.00191949
5.666,-0.00192035
5.668,-0.00192122
5.67,-0.00192208
5.672,-0.00192295
5.674,-0.00192381
5.676,-0.00192468
5.678,-0.00192554
5.68,-0.00192641
5.682,-0.00192728
5.684,-0.00192814
5.686,-0.00192901
5.688,-0.00192988
5.69,-0.00193074
5.692,-0.00193161
5.694,-0.00193248
5.696,-0.00193335
5.698,-0.00193421
5.7,-0.00193508
5.702,-0.00193595
5.704,-0.00193682
5.706,-0.00193769
5.708,-0.00193855
5.71,-0.00193942
5.712,-0.00194029
5.714,-0.00194116
5.716,-0.00194203
5.718,-0.0019429
5.72,-0.00194377
5.722,-0.00194464
5.724,-0.00194551
5.726,-0.00194638
5.728,-0.00194725
5.73,-0.00194812
5.732,-0.00194899
5.734,-0.00194986
5.736,-0.00195074
5.738,-0.00195161
5.74,-0.00195248
5.742,-0.00195335
5.744,-0.00195422
5.746,-0.00195509
5.748,-0.00195597
5.75,-0.00195684
5.752,-0.00195771
5.754,-0.00195858
5.756,-0.00195946
5.758,-0.00196033
5.76,-0.0019612
5.762,-0.00196208
5.764,-0.00196295
5.766,-0.00196382
5.768,-0.0019647
5.77,-0.00196557
5.772,-0.00196645
5.774,-0.00196732
5.776,-0.0019682
5.778,-0.00196907
5.78,-0.00196995
5.782,-0.00197082
5.784,-0.0019717
5.786,-0.00197257
5.788,-0.00197345
5.79,-0.00197432
5.792,-0.0019752
5.794,-0.00197607
5.796,-0.00197695
5.798,-0.00197783
5.8,-0.0019787
5.802,-0.00197958
5.804,-0.00198046
5.806,-0.00198133
5.808,-0.00198221
5.81,-0.00198309
5.812,-0.00198397
5.814,-0.00198484
5.816,-0.00198572
5.818,-0.0019866
5.82,-0.00198748
5.822,-0.00198836
5.824,-0.00198924
5.826,-0.00199011
5.828,-0.00199099
5.83,-0.00199187
5.832,-0.00199275
5.834,-0.00199363
5.836,-0.00199451
5.838,-0.00199539
5.84,-0.00199627
5.842,-0.00199715
5.844,-0.00199803
5.846,-0.00199891
5.848,-0.00199979
5.85,-0.00200067
5.852,-0.00200155
5.854,-0.00200243
5.856,-0.00200331
5.858,-0.00200419
5.86,-0.00200507
5.862,-0.00200596
5.864,-0.00200684
5.866,-0.00200772
5.868,-0.0020086
5.87,-0.00200948
5.872,-0.00201036
5.874,-0.00201125
5.876,-0.00201213
5.878,-0.00201301
5.88,-0.00201389
5.882,-0.00201478
5.884,-0.00201566
5.886,-0.00201654
5.888,-0.00201743
5.89,-0.00201831
5.892,-0.00201919
5.894,-0.00202008
5.896,-0.00202096
5.898,-0.00202184
5.9,-0.00202273
5.902,-0.00202361
5.904,-0.0020245
5.906,-0.00202538
5.908,-0.00202627
5.91,-0.00202715
5.912,-0.00202804
5.914,-0.00202892
5.916,-0.00202981
5.918,-0.00203069
5.92,-0.00203158
5.922,-0.00203246
5.924,-0.00203335
5.926,-0.00203423
5.928,-0.00203512
5.93,-0.002036
5.932,-0.00203689
5.934,-0.00203778
5.936,-0.00203866
5.938,-0.00203955
5.94,-0.00204044
5.942,-0.00204132
5.944,-0.00204221
5.946,-0.0020431
5.948,-0.00204398
5.95,-0.00204487
5.952,-0.00204576
5.954,-0.00204664
5.956,-0.00204753
5.958,-0.00204842
5.96,-0.00204931
5.962,-0.0020502
5.964,-0.00205108
5.966,-0.00205197
5.968,-0.00205286
5.97,-0.00205375
5.972,-0.00205464
5.974,-0.00205553
5.976,-0.00205641
5.978,-0.0020573
5.98,-0.00205819
5.982,-0.00205908
5.984,-0.00205997
5.986,-0.00206086
5.988,-0.00206175
5.99,-0.00206264
5.992,-0.00206353
5.994,-0.00206442
5.996,-0.00206531
5.998,-0.0020662
6,-0.00206709
6.002,-0.00206798
6.004,-0.00206887
6.006,-0.00206976
6.008,-0.00207065
6.01,-0.00207154
6.012,-0.00207243
6.014,-0.00207332
6.016,-0.00207421
6.018,-0.0020751
6.02,-0.00207599
6.022,-0.00207688
6.024,-0.00207777
6.026,-0.00207866
6.028,-0.00207956
6.03,-0.00208045
6.032,-0.00208134
6.034,-0.00208223
6.036,-0.00208312
6.038,-0.00208401
6.04,-0.00208491
6.042,-0.0020858
6.044,-0.00208669
6.046,-0.00208758
6.048,-0.00208847
6.05,-0.00208937
6.052,-0.00209026
6.054,-0.00209115
6.056,-0.00209204
6.058,-0.00209294
6.06,-0.00209383
6.062,-0.00209472
6.064,-0.00209561
6.066,-0.00209651
6.068,-0.0020974
6.07,-0.00209829
6.072,-0.00209919
6.074,-0.00210008
6.076,-0.00210097
6.078,-0.00210187
6.08,-0.00210276
6.082,-0.00210365
6.084,-0.00210455
6.086,-0.00210544
6.088,-0.00210633
6.09,-0.00210723
6.092,-0.00210812
6.094,-0.00210902
6.096,-0.00210991
6.098,-0.0021108
6.1,-0.0021117
6.102,-0.00211259
6.104,-0.00211349
6.106,-0.00211438
6.108,-0.00211527
6.11,-0.00211617
6.112,-0.00211706
6.114,-0.00211796
6.116,-0.00211885
6.118,-0.00211975
6.12,-0.00212064
6.122,-0.00212154
6.124,-0.00212243
6.126,-0.00212333
6.128,-0.00212422
6.13,-0.00212512
6.132,-0.00212601
6.134,-0.00212691
6.136,-0.0021278
6.138,-0.0021287
6.14,-0.00212959
6.142,-0.00213049
6.144,-0.00213138
6.146,-0.00213228
6.148,-0.00213317
6.15,-0.00213407
6.152,-0.00213497
6.154,-0.00213586
6.156,-0.00213676
6.158,-0.00213765
6.16,-0.00213855
6.162,-0.00213944
6.164,-0.00214034
6.166,-0.00214124
6.168,-0.00214213
6.17,-0.00214303
6.172,-0.00214392
6.174,-0.00214482
6.176,-0.00214572
6.178,-0.00214661
6.18,-0.00214751
6.182,-0.0021484
6.184,-0.0021493
6.186,-0.0021502
6.188,-0.00215109
6.19,-0.00215199
6.192,-0.00215289
6.194,-0.00215378
6.196,-0.00215468
6.198,-0.00215557
6.2,-0.00215647
6.202,-0.00215737
6.204,-0.00215826
6.206,-0.00215916
6.208,-0.00216006
6.21,-0.00216095
6.212,-0.00216185
6.214,-0.00216275
6.216,-0.00216364
6.218,-0.00216454
6.22,-0.00216544
6.222,-0.00216633
6.224,-0.00216723
6.226,-0.00216813
6.228,-0.00216902
6.23,-0.00216992
6.232,-0.00217082
6.234,-0.00217171
6.236,-0.00217261
6.238,-0.00217351
6.24,-0.0021744
6.242,-0.0021753
6.244,-0.0021762
6.246,-0.00217709
6.248,-0.00217799
6.25,-0.00217889
6.252,-0.00217978
6.254,-0.00218068
6.256,-0.00218158
6.258,-0.00218247
6.26,-0.00218337
6.262,-0.00218427
6.264,-0.00218516
6.266,-0.00218606
6.268,-0.00218696
6.27,-0.00218785
6.272,-0.00218875
6.274,-0.00218965
6.276,-0.00219054
6.278,-0.00219144
6.28,-0.00219234
6.282,-0.00219323
6.284,-0.00219413
6.286,-0.00219503
6.288,-0.00219592
6.29,-0.00219682
6.292,-0.00219772
6.294,-0.00219861
6.296,-0.00219951
6.298,-0.00220041
6.3,-0.0022013
6.302,-0.0022022
6.304,-0.0022031
6.306,-0.00220399
6.308,-0.00220489
6.31,-0.00220579
6.312,-0.00220668
6.314,-0.00220758
6.316,-0.00220848
6.318,-0.00220937
6.32,-0.00221027
6.322,-0.00221116
6.324,-0.00221206
6.326,-0.00221296
6.328,-0.00221385
6.33,-0.00221475
6.332,-0.00221565
6.334,-0.00221654
6.336,-0.00221744
6.338,-0.00221833
6.34,-0.00221923
6.342,-0.00222013
6.344,-0.00222102
6.346,-0.00222192
6.348,-0.00222281
6.35,-0.00222371
6.352,-0.0022246
6.354,-0.0022255
6.356,-0.0022264
6.358,-0.00222729
6.36,-0.00222819
6.362,-0.00222908
6.364,-0.00222998
6.366,-0.00223087
6.368,-0.00223177
6.37,-0.00223266
6.372,-0.00223356
6.374,-0.00223445
6.376,-0.00223535
6.378,-0.00223624
6.38,-0.00223714
6.382,-0.00223803
6.384,-0.00223893
6.386,-0.00223982
6.388,-0.00224072
6.39,-0.00224161
6.392,-0.00224251
6.394,-0.0022434
6.396,-0.0022443
6.398,-0.00224519
6.4,-0.00224609
6.402,-0.00224698
6.404,-0.00224787
6.406,-0.00224877
6.408,-0.00224966
6.41,-0.00225056
6.412,-0.00225145
6.414,-0.00225234
6.416,-0.00225324
6.418,-0.00225413
6.42,-0.00225503
6.422,-0.00225592
6.424,-0.00225681
6.426,-0.00225771
6.428,-0.0022586
6.43,-0.00225949
6.432,-0.00226039
6.434,-0.00226128
6.436,-0.00226217
6.438,-0.00226306
6.44,-0.00226396
6.442,-0.00226485
6.444,-0.00226574
6.446,-0.00226664
6.448,-0.00226753
6.45,-0.00226842
6.452,-0.00226931
6.454,-0.00227021
6.456,-0.0022711
6.458,-0.00227199
6.46,-0.00227288
6.462,-0.00227377
6.464,-0.00227466
6.466,-0.00227556
6.468,-0.00227645
6.47,-0.00227734
6.472,-0.00227823
6.474,-0.00227912
6.476,-0.00228001
6.478,-0.0022809
6.48,-0.0022818
6.482,-0.00228269
6.484,-0.00228358
6.486,-0.00228447
6.488,-0.00228536
6.49,-0.00228625
6.492,-0.00228714
6.494,-0.00228803
6.496,-0.00228892
6.498,-0.00228981
6.5,-0.0022907
6.502,-0.00229159
6.504,-0.00229248
6.506,-0.00229337
6.508,-0.00229426
6.51,-0.00229515
6.512,-0.00229603
6.514,-0.00229692
6.516,-0.00229781
6.518,-0.0022987
6.52,-0.00229959
6.522,-0.00230048
6.524,-0.00230137
6.526,-0.00230226
6.528,-0.00230314
6.53,-0.00230403
6.532,-0.00230492
6.534,-0.00230581
6.536,-0.00230669
6.538,-0.00230758
6.54,-0.00230847
6.542,-0.00230936
6.544,-0.00231024
6.546,-0.00231113
6.548,-0.00231202
6.55,-0.0023129
6.552,-0.00231379
6.554,-0.00231468
6.556,-0.00231556
6.558,-0.00231645
6.56,-0.00231734
6.562,-0.00231822
6.564,-0.00231911
6.566,-0.00231999
6.568,-0.00232088
6.57,-0.00232176
6.572,-0.00232265
6.574,-0.00232353
6.576,-0.00232442
6.578,-0.0023253
6.58,-0.00232619
6.582,-0.00232707
6.584,-0.00232795
6.586,-0.00232884
6.588,-0.00232972
6.59,-0.00233061
6.592,-0.00233149
